Algorithm,Scenario,Strategy,Top1_acc,Top5_acc,PowerLoss_dB,AllocGain,Fairness,Coverage,TrainTime,InferTime,RobustnessDrop
KNN,Scenario 2 (V2I - Night),Proportional-Fair,45.714285714285715,82.35294117647058,0.4117218961937875,2.861133122267884,0.8630513746788145,0.9999999999983051,0.006460666656494141,1.3530254364013672e-05,18.823529411764707
KNN,Scenario 2 (V2I - Night),Max-Min,45.714285714285715,82.35294117647058,0.4117218961937875,26.900980763432425,0.9995914467382746,0.9999999999983051,0.006460666656494141,1.3530254364013672e-05,18.823529411764707
NN,Scenario 2 (V2I - Night),Max-SNR,38.82352941176471,89.41176470588236,0.9141999807746193,28.178926837472236,0.9991023380943687,0.9999999999983051,8.132116556167603,5.652904510498047e-06,8.067226890756306
NN,Scenario 2 (V2I - Night),Round-Robin,38.82352941176471,89.41176470588236,0.9141999807746193,2.8178926837472242,0.9991023380943685,0.9999999999983051,8.132116556167603,5.652904510498047e-06,8.067226890756306
NN,Scenario 2 (V2I - Night),Proportional-Fair,38.82352941176471,89.41176470588236,0.9141999807746193,2.852378262116847,0.8248274154090853,0.9999999999983051,8.132116556167603,5.652904510498047e-06,8.067226890756306
NN,Scenario 2 (V2I - Night),Max-Min,38.82352941176471,89.41176470588236,0.9141999807746193,26.591611788143396,0.9996964165901197,0.9999999999983051,8.132116556167603,5.652904510498047e-06,8.067226890756306
RF,Scenario 2 (V2I - Night),Max-SNR,47.05882352941176,88.57142857142857,0.36504543199285033,28.36381276258398,0.9993590357058627,0.9999999999983051,0.12206673622131348,0.0001735711097717285,18.823529411764703
RF,Scenario 2 (V2I - Night),Round-Robin,47.05882352941176,88.57142857142857,0.36504543199285033,2.836381276258398,0.9993590357058627,0.9999999999983051,0.12206673622131348,0.0001735711097717285,18.823529411764703
RF,Scenario 2 (V2I - Night),Proportional-Fair,47.05882352941176,88.57142857142857,0.36504543199285033,2.8610787154114905,0.8692688412965639,0.9999999999983051,0.12206673622131348,0.0001735711097717285,18.823529411764703
RF,Scenario 2 (V2I - Night),Max-Min,47.05882352941176,88.57142857142857,0.36504543199285033,26.935009825758115,0.9995802306813057,0.9999999999983051,0.12206673622131348,0.0001735711097717285,18.823529411764703
XGB,Scenario 2 (V2I - Night),Max-SNR,47.22689075630252,87.89915966386555,0.36994419505618453,28.362094812241768,0.999366390897703,0.9999999999983051,1.259171724319458,7.329940795898437e-05,19.32773109243697
XGB,Scenario 2 (V2I - Night),Round-Robin,47.22689075630252,87.89915966386555,0.36994419505618453,2.8362094812241767,0.9993663908977025,0.9999999999983051,1.259171724319458,7.329940795898437e-05,19.32773109243697
XGB,Scenario 2 (V2I - Night),Proportional-Fair,47.22689075630252,87.89915966386555,0.36994419505618453,2.8607134205305833,0.8694646583048355,0.9999999999983051,1.259171724319458,7.329940795898437e-05,19.32773109243697
XGB,Scenario 2 (V2I - Night),Max-Min,47.22689075630252,87.89915966386555,0.36994419505618453,26.965335101277606,0.9995869996116318,0.9999999999983051,1.259171724319458,7.329940795898437e-05,19.32773109243697
NB,Scenario 2 (V2I - Night),Max-SNR,22.521008403361346,67.89915966386555,2.366007663787493,27.701250984701968,0.9986227188987432,0.9999999999983051,0.019605159759521484,1.104116439819336e-05,0.0
NB,Scenario 2 (V2I - Night),Round-Robin,22.521008403361346,67.89915966386555,2.366007663787493,2.7701250984701966,0.9986227188987427,0.9999999999983051,0.019605159759521484,1.104116439819336e-05,0.0
NB,Scenario 2 (V2I - Night),Proportional-Fair,22.521008403361346,67.89915966386555,2.366007663787493,2.826943470989071,0.714981879010578,0.9999999999983051,0.019605159759521484,1.104116439819336e-05,0.0
NB,Scenario 2 (V2I - Night),Max-Min,22.521008403361346,67.89915966386555,2.366007663787493,26.263921360909087,0.9999483599241237,0.9999999999983051,0.019605159759521484,1.104116439819336e-05,0.0
KNN,Scenario 3 (V2I - Day - Location B),Max-SNR,29.86577181208054,58.7248322147651,1.2499561825631562,27.295079543380297,0.9993610498782886,0.9999999999965518,0.0031876564025878906,8.928775787353516e-06,10.73825503355705
KNN,Scenario 3 (V2I - Day - Location B),Round-Robin,29.86577181208054,58.7248322147651,1.2499561825631562,2.72950795433803,0.9993610498782871,0.9999999999965518,0.0031876564025878906,8.928775787353516e-06,10.73825503355705
KNN,Scenario 3 (V2I - Day - Location B),Proportional-Fair,29.86577181208054,58.7248322147651,1.2499561825631562,2.763141037329232,0.7632505280805258,0.9999999999965518,0.0031876564025878906,8.928775787353516e-06,10.73825503355705
KNN,Scenario 3 (V2I - Day - Location B),Max-Min,29.86577181208054,58.7248322147651,1.2499561825631562,26.435625117511467,0.9999551330861354,0.9999999999965518,0.0031876564025878906,8.928775787353516e-06,10.73825503355705
NN,Scenario 3 (V2I - Day - Location B),Max-SNR,30.536912751677853,72.81879194630872,1.2078962007874243,27.30486242109422,0.9991960197813992,0.9999999999965518,4.3498969078063965,8.656978607177735e-06,3.355704697986578
NN,Scenario 3 (V2I - Day - Location B),Round-Robin,30.536912751677853,72.81879194630872,1.2078962007874243,2.730486242109422,0.9991960197813973,0.9999999999965518,4.3498969078063965,8.656978607177735e-06,3.355704697986578
NN,Scenario 3 (V2I - Day - Location B),Proportional-Fair,30.536912751677853,72.81879194630872,1.2078962007874243,2.7698837006038106,0.7369862052710934,0.9999999999965518,4.3498969078063965,8.656978607177735e-06,3.355704697986578
NN,Scenario 3 (V2I - Day - Location B),Max-Min,30.536912751677853,72.81879194630872,1.2078962007874243,26.372481692225776,0.9999410188630953,0.9999999999965518,4.3498969078063965,8.656978607177735e-06,3.355704697986578
RF,Scenario 3 (V2I - Day - Location B),Max-SNR,28.523489932885905,67.4496644295302,1.2972592312434772,27.283281079914133,0.9994249919813137,0.9999999999965518,0.11107420921325684,0.00016835451126098633,10.06711409395973
RF,Scenario 3 (V2I - Day - Location B),Round-Robin,28.523489932885905,67.4496644295302,1.2972592312434772,2.728328107991413,0.9994249919813118,0.9999999999965518,0.11107420921325684,0.00016835451126098633,10.06711409395973
RF,Scenario 3 (V2I - Day - Location B),Proportional-Fair,28.523489932885905,67.4496644295302,1.2972592312434772,2.7577332581180776,0.7852513462978006,0.9999999999965518,0.11107420921325684,0.00016835451126098633,10.06711409395973
RF,Scenario 3 (V2I - Day - Location B),Max-Min,28.523489932885905,67.4496644295302,1.2972592312434772,26.450037313359267,0.999945733688578,0.9999999999965518,0.11107420921325684,0.00016835451126098633,10.06711409395973
XGB,Scenario 3 (V2I - Day - Location B),Max-SNR,26.174496644295303,65.1006711409396,1.3772915086900552,27.254026534130485,0.999414632915739,0.9999999999965518,0.9878761768341064,7.151126861572266e-05,9.731543624161073
XGB,Scenario 3 (V2I - Day - Location B),Round-Robin,26.174496644295303,65.1006711409396,1.3772915086900552,2.725402653413049,0.9994146329157373,0.9999999999965518,0.9878761768341064,7.151126861572266e-05,9.731543624161073
XGB,Scenario 3 (V2I - Day - Location B),Proportional-Fair,26.174496644295303,65.1006711409396,1.3772915086900552,2.75532785272908,0.7839827966799684,0.9999999999965518,0.9878761768341064,7.151126861572266e-05,9.731543624161073
XGB,Scenario 3 (V2I - Day - Location B),Max-Min,26.174496644295303,65.1006711409396,1.3772915086900552,26.436133842163937,0.9999597154657945,0.9999999999965518,0.9878761768341064,7.151126861572266e-05,9.731543624161073
NB,Scenario 3 (V2I - Day - Location B),Max-SNR,17.78523489932886,41.946308724832214,2.3220445766673263,26.934283006641504,0.9994896525017543,0.9999999999965518,0.014523983001708984,2.135515213012695e-05,0.0
NB,Scenario 3 (V2I - Day - Location B),Round-Robin,17.78523489932886,41.946308724832214,2.3220445766673263,2.6934283006641504,0.9994896525017525,0.9999999999965518,0.014523983001708984,2.135515213012695e-05,0.0
NB,Scenario 3 (V2I - Day - Location B),Proportional-Fair,17.78523489932886,41.946308724832214,2.3220445766673263,2.719800662181908,0.7939771405345097,0.9999999999965518,0.014523983001708984,2.135515213012695e-05,0.0
NB,Scenario 3 (V2I - Day - Location B),Max-Min,17.78523489932886,41.946308724832214,2.3220445766673263,26.291504095133156,0.9999804877981517,0.9999999999965518,0.014523983001708984,2.135515213012695e-05,0.0
